gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
UBB,0.5333982,0.49414465,0.039253563,,,Yolk Syncytial Layer
krt17,0.7875529,0.7487225,0.0388304,,,Yolk Syncytial Layer
si:dkey-126g1.9,0.248465,0.20966063,0.038804367,,,Yolk Syncytial Layer
timm9,0.26143318,0.22263587,0.03879732,,,Yolk Syncytial Layer
sf3b1,0.27148604,0.23297273,0.038513318,,,Yolk Syncytial Layer
chchd2,0.33129188,0.2928842,0.038407683,,,Yolk Syncytial Layer
ctps1a,0.73464507,0.69635695,0.038288116,,,Yolk Syncytial Layer
mpc1,0.3152597,0.27704874,0.03821096,,,Yolk Syncytial Layer
lsm7,0.37904933,0.34095094,0.038098395,,,Yolk Syncytial Layer
slc38a7,0.20545661,0.16736732,0.03808929,,,Yolk Syncytial Layer
tagln2,1.5177461,1.4800733,0.037672758,,,Yolk Syncytial Layer
rpl19,3.0350332,2.9977326,0.037300587,,,Yolk Syncytial Layer
arid3b,0.22079057,0.18387148,0.036919087,,,Yolk Syncytial Layer
zgc:92606,0.23780467,0.20109177,0.0367129,,,Yolk Syncytial Layer
tspo,0.22424579,0.18785943,0.036386356,,,Yolk Syncytial Layer
gart,0.3151308,0.27875844,0.036372364,,,Yolk Syncytial Layer
c19h1orf109,0.20051621,0.16420098,0.036315233,,,Yolk Syncytial Layer
cdo1,0.34460664,0.3083505,0.036256135,,,Yolk Syncytial Layer
rpl34,1.5277054,1.4914942,0.036211252,,,Yolk Syncytial Layer
csde1,0.20595704,0.17032777,0.035629272,,,Yolk Syncytial Layer
prc1a,0.16377075,0.12845488,0.03531587,,,Yolk Syncytial Layer
rpa3,0.38937128,0.35409763,0.03527364,,,Yolk Syncytial Layer
tomm7,0.32688367,0.29171816,0.03516552,,,Yolk Syncytial Layer
taf13,0.17569232,0.14065914,0.03503318,,,Yolk Syncytial Layer
vbp1,0.25260523,0.21757886,0.03502637,,,Yolk Syncytial Layer
arpc4,0.23115724,0.19624457,0.034912676,,,Yolk Syncytial Layer
dhrs3b,0.32718804,0.29233682,0.034851223,,,Yolk Syncytial Layer
mrpl36,0.20359544,0.16905199,0.034543455,,,Yolk Syncytial Layer
cldn7b,0.17945044,0.14495288,0.03449756,,,Yolk Syncytial Layer
si:dkey-88p24.11,0.19018395,0.155812,0.034371957,,,Yolk Syncytial Layer
eif3m,0.45106536,0.41672185,0.03434351,,,Yolk Syncytial Layer
hnrnpa0b,1.080365,1.046468,0.033896923,,,Yolk Syncytial Layer
nhp2,0.4288895,0.39504892,0.033840597,,,Yolk Syncytial Layer
atp5f1d,0.24739115,0.21356441,0.03382674,,,Yolk Syncytial Layer
si:dkey-33c12.4,0.19626373,0.16280727,0.03345646,,,Yolk Syncytial Layer
rpia,0.22405891,0.19063343,0.03342548,,,Yolk Syncytial Layer
ndufb6,0.27085692,0.2374706,0.03338632,,,Yolk Syncytial Layer
tmem134,0.21449411,0.18192942,0.032564685,,,Yolk Syncytial Layer
metap2b,0.30147788,0.26903036,0.032447517,,,Yolk Syncytial Layer
sf3b6,0.4173001,0.38514695,0.03215316,,,Yolk Syncytial Layer
akap12b,0.96099097,0.92884564,0.03214532,,,Yolk Syncytial Layer
anxa1b,0.18921995,0.15730081,0.031919137,,,Yolk Syncytial Layer
zgc:174938,0.18315065,0.15133737,0.03181328,,,Yolk Syncytial Layer
rnf7,0.32015076,0.28836903,0.031781733,,,Yolk Syncytial Layer
ndufb2,0.51552445,0.48389256,0.031631887,,,Yolk Syncytial Layer
psmb6,0.33681902,0.30591607,0.030902952,,,Yolk Syncytial Layer
gng5,0.5232164,0.49270272,0.030513704,,,Yolk Syncytial Layer
zgc:91910,0.2079178,0.17757586,0.030341938,,,Yolk Syncytial Layer
dhfr,0.6245963,0.5946442,0.029952109,,,Yolk Syncytial Layer
mrpl57,0.34405926,0.31427538,0.029783875,,,Yolk Syncytial Layer
tp53,0.19866753,0.16890644,0.02976109,,,Yolk Syncytial Layer
mrps36,0.20961298,0.17995796,0.029655024,,,Yolk Syncytial Layer
rpe,0.26613355,0.23654401,0.029589534,,,Yolk Syncytial Layer
hsd17b12a,0.20464571,0.17512906,0.029516652,,,Yolk Syncytial Layer
c1d,0.25038582,0.22087403,0.029511794,,,Yolk Syncytial Layer
mrpl42,0.20715153,0.17781739,0.029334143,,,Yolk Syncytial Layer
ndufa1,0.22404675,0.19516453,0.02888222,,,Yolk Syncytial Layer
tm9sf2,0.19825147,0.1694625,0.028788969,,,Yolk Syncytial Layer
slc39a7,0.27120537,0.24247634,0.028729022,,,Yolk Syncytial Layer
akt1s1,0.19896507,0.17055698,0.028408095,,,Yolk Syncytial Layer
gnpda2,0.2449025,0.21651654,0.028385967,,,Yolk Syncytial Layer
aldoaa,0.62831026,0.6001034,0.028206885,,,Yolk Syncytial Layer
cstf2,0.17080069,0.14313054,0.027670145,,,Yolk Syncytial Layer
sult6b1,0.39047113,0.36285704,0.027614087,,,Yolk Syncytial Layer
ldhba,0.44979027,0.42218584,0.02760443,,,Yolk Syncytial Layer
atp6v0ca,0.22997564,0.20245421,0.027521431,,,Yolk Syncytial Layer
arpc1a,0.2668086,0.23959188,0.027216718,,,Yolk Syncytial Layer
psmc5,0.20426083,0.17715675,0.02710408,,,Yolk Syncytial Layer
bcl2l10,0.18803377,0.16112478,0.026908994,,,Yolk Syncytial Layer
h3f3d,1.126136,1.0993237,0.026812196,,,Yolk Syncytial Layer
aldh3b1,0.17439084,0.14856093,0.025829911,,,Yolk Syncytial Layer
snrpe,0.87728876,0.85151285,0.02577591,,,Yolk Syncytial Layer
npm3,0.43920153,0.41363052,0.025571018,,,Yolk Syncytial Layer
trmt112,0.22674623,0.20123924,0.025506988,,,Yolk Syncytial Layer
CABZ01048402.2,0.24218573,0.21674474,0.02544099,,,Yolk Syncytial Layer
med19a,0.18359745,0.15836515,0.0252323,,,Yolk Syncytial Layer
pbdc1,0.28101832,0.25582483,0.025193483,,,Yolk Syncytial Layer
gpx4b,0.30615145,0.28105128,0.025100172,,,Yolk Syncytial Layer
ubb,0.330697,0.3056323,0.025064707,,,Yolk Syncytial Layer
capza1a,0.191975,0.16704349,0.024931505,,,Yolk Syncytial Layer
jupa,0.16839121,0.14359838,0.024792835,,,Yolk Syncytial Layer
gtf2a2,0.18681432,0.16204205,0.024772272,,,Yolk Syncytial Layer
copz1,0.1796349,0.15495479,0.024680108,,,Yolk Syncytial Layer
si:dkey-44g23.5,0.26313543,0.238543,0.02459243,,,Yolk Syncytial Layer
bccip,0.16741782,0.14283168,0.024586141,,,Yolk Syncytial Layer
atp1a1a.1,0.2230661,0.1989991,0.024067,,,Yolk Syncytial Layer
rpl26,2.2198772,2.1962216,0.023655653,,,Yolk Syncytial Layer
ctsll,2.3064563,2.2829227,0.023533583,,,Yolk Syncytial Layer
lamtor2,0.20231894,0.17890386,0.023415074,,,Yolk Syncytial Layer
slc25a3b,0.6668656,0.64352494,0.023340642,,,Yolk Syncytial Layer
eppk1,0.70691204,0.6835762,0.023335814,,,Yolk Syncytial Layer
paip2b,0.23261623,0.20972519,0.022891045,,,Yolk Syncytial Layer
bysl,0.17107467,0.14822091,0.022853762,,,Yolk Syncytial Layer
agr1,0.2743102,0.2514994,0.022810787,,,Yolk Syncytial Layer
nqo1,0.18482792,0.16213937,0.022688553,,,Yolk Syncytial Layer
gar1,0.32793176,0.3054931,0.022438675,,,Yolk Syncytial Layer
srp54,0.23244801,0.21031545,0.02213256,,,Yolk Syncytial Layer
fmo5,0.1710371,0.14902712,0.022009969,,,Yolk Syncytial Layer
rack1,2.4763744,2.4544606,0.021913767,,,Yolk Syncytial Layer
cnbpa,0.22561465,0.20371364,0.021901011,,,Yolk Syncytial Layer
mt-nd2,0.55492884,0.5332441,0.021684766,,,Yolk Syncytial Layer
ywhabb,0.27085462,0.24934435,0.021510273,,,Yolk Syncytial Layer
gpd1c,0.30503166,0.28368968,0.02134198,,,Yolk Syncytial Layer
cct7,0.2208926,0.19992211,0.020970479,,,Yolk Syncytial Layer
emg1,0.2346672,0.21371844,0.020948753,,,Yolk Syncytial Layer
psma6b,0.17510162,0.15418048,0.02092114,,,Yolk Syncytial Layer
sf3b2,0.18189223,0.16150014,0.02039209,,,Yolk Syncytial Layer
gata3,0.24239771,0.22206345,0.020334259,,,Yolk Syncytial Layer
polr2h,0.21925896,0.19938771,0.01987125,,,Yolk Syncytial Layer
abcf1,0.30195907,0.2823235,0.019635558,,,Yolk Syncytial Layer
smarca4a,0.15637468,0.1367425,0.019632176,,,Yolk Syncytial Layer
vamp3,0.27893406,0.25968388,0.019250184,,,Yolk Syncytial Layer
akr7a3,0.2032846,0.1842408,0.019043803,,,Yolk Syncytial Layer
rad21a,0.2274665,0.20857723,0.018889263,,,Yolk Syncytial Layer
ctsa,0.19759397,0.17890094,0.01869303,,,Yolk Syncytial Layer
hmgb3a,0.46409932,0.44543743,0.018661886,,,Yolk Syncytial Layer
arpc2,0.2043575,0.18589573,0.018461779,,,Yolk Syncytial Layer
sptan1,0.2958261,0.27745077,0.018375337,,,Yolk Syncytial Layer
selenok,0.5188278,0.50051093,0.018316865,,,Yolk Syncytial Layer
im:7150988,0.39710748,0.37907594,0.018031538,,,Yolk Syncytial Layer
cdx4,0.1924718,0.17446981,0.018001989,,,Yolk Syncytial Layer
taf12,0.19780318,0.18004687,0.017756313,,,Yolk Syncytial Layer
ppat,0.2549558,0.23723131,0.017724484,,,Yolk Syncytial Layer
copg2,0.20467985,0.18695916,0.017720684,,,Yolk Syncytial Layer
osbpl10b,0.37202784,0.35465854,0.0173693,,,Yolk Syncytial Layer
ola1,0.22985542,0.21267505,0.017180368,,,Yolk Syncytial Layer
ifi45,0.3560046,0.3389527,0.017051905,,,Yolk Syncytial Layer
psmc6,0.30358687,0.28666046,0.016926408,,,Yolk Syncytial Layer
sdc4,0.2957083,0.2794204,0.016287893,,,Yolk Syncytial Layer
nutf2l,0.15600403,0.13974606,0.016257972,,,Yolk Syncytial Layer
uqcrb,0.49228597,0.47617722,0.016108751,,,Yolk Syncytial Layer
atp1b3a,0.19555451,0.17948885,0.016065657,,,Yolk Syncytial Layer
CU013526.1,0.38463318,0.36915615,0.0154770315,,,Yolk Syncytial Layer
mrps21,0.19985148,0.18448576,0.01536572,,,Yolk Syncytial Layer
thrap3b,0.21332571,0.19803046,0.015295252,,,Yolk Syncytial Layer
si:ch1073-429i10.3,0.17047517,0.15543719,0.015037984,,,Yolk Syncytial Layer
gmnn,0.18793832,0.17291738,0.015020937,,,Yolk Syncytial Layer
capn9,0.2759099,0.26100516,0.0149047375,,,Yolk Syncytial Layer
micos10,0.20250693,0.18763518,0.014871746,,,Yolk Syncytial Layer
max,0.23741725,0.22289985,0.014517397,,,Yolk Syncytial Layer
dcaf7,0.15570766,0.14122011,0.01448755,,,Yolk Syncytial Layer
kpnb3,0.20740019,0.19330402,0.014096171,,,Yolk Syncytial Layer
exosc5,0.15674338,0.14296708,0.013776302,,,Yolk Syncytial Layer
api5,0.24826148,0.23456559,0.013695896,,,Yolk Syncytial Layer
rad23b,0.18174064,0.16830319,0.01343745,,,Yolk Syncytial Layer
rhoaa,0.6323729,0.619084,0.013288915,,,Yolk Syncytial Layer
ndufa2,0.18050879,0.1672785,0.013230294,,,Yolk Syncytial Layer
abracl,0.2950605,0.281934,0.0131264925,,,Yolk Syncytial Layer
slc35f6,0.2113371,0.19845223,0.01288487,,,Yolk Syncytial Layer
atp6v1g1,0.19149344,0.17876378,0.01272966,,,Yolk Syncytial Layer
srsf5b,0.17849521,0.16592152,0.012573689,,,Yolk Syncytial Layer
sap30l,0.19963726,0.18715084,0.012486428,,,Yolk Syncytial Layer
smarce1,0.4065608,0.39413464,0.012426168,,,Yolk Syncytial Layer
oaz1b,0.23332384,0.22103938,0.012284458,,,Yolk Syncytial Layer
alyref,0.41768062,0.40558195,0.01209867,,,Yolk Syncytial Layer
ndufa6,0.19588397,0.18441299,0.011470988,,,Yolk Syncytial Layer
ostc,0.3292736,0.31804106,0.011232555,,,Yolk Syncytial Layer
ptp4a1,0.2852063,0.27418718,0.011019111,,,Yolk Syncytial Layer
aldh9a1a.1,0.22377786,0.2129151,0.010862768,,,Yolk Syncytial Layer
glrx5,0.33195615,0.32158372,0.01037243,,,Yolk Syncytial Layer
tcta,0.24484771,0.23463747,0.010210246,,,Yolk Syncytial Layer
srsf6b,0.15046394,0.14025414,0.010209799,,,Yolk Syncytial Layer
cd9b,0.36352974,0.35337934,0.010150403,,,Yolk Syncytial Layer
akirin1,0.32952192,0.31969297,0.009828955,,,Yolk Syncytial Layer
tmed10,0.18470082,0.17494805,0.009752765,,,Yolk Syncytial Layer
psmb4,0.4374823,0.42782953,0.009652764,,,Yolk Syncytial Layer
eif1,0.5938562,0.58431846,0.009537756,,,Yolk Syncytial Layer
mt-nd4,0.34898534,0.3395005,0.009484857,,,Yolk Syncytial Layer
myl6,0.19690645,0.18754171,0.009364739,,,Yolk Syncytial Layer
akap8l,0.20230746,0.19310676,0.009200707,,,Yolk Syncytial Layer
sgta,0.20800819,0.1991205,0.008887678,,,Yolk Syncytial Layer
zgc:153867,0.634536,0.62575954,0.008776486,,,Yolk Syncytial Layer
si:dkey-42i9.4,0.3493765,0.34074047,0.008636028,,,Yolk Syncytial Layer
ccna2,0.15911266,0.15123338,0.007879287,,,Yolk Syncytial Layer
snrpb2,0.20361495,0.19599953,0.0076154172,,,Yolk Syncytial Layer
rbbp4,0.26190355,0.25436878,0.007534772,,,Yolk Syncytial Layer
polr2k,0.28676537,0.2793315,0.0074338615,,,Yolk Syncytial Layer
spcs1,0.172581,0.1651856,0.0073954016,,,Yolk Syncytial Layer
COX5B,0.6418789,0.6345631,0.0073158145,,,Yolk Syncytial Layer
rhoac,0.1894784,0.18222941,0.007248983,,,Yolk Syncytial Layer
mid1ip1a,0.45260197,0.44537693,0.0072250366,,,Yolk Syncytial Layer
atp5mc3b,1.0545344,1.0474181,0.0071163177,,,Yolk Syncytial Layer
ppp2r1ba,0.15382686,0.14675997,0.0070668906,,,Yolk Syncytial Layer
rbm4.3,0.817801,0.8108402,0.006960809,,,Yolk Syncytial Layer
slirp,0.20711643,0.2001865,0.006929919,,,Yolk Syncytial Layer
pfdn1,0.27300957,0.26616994,0.006839633,,,Yolk Syncytial Layer
mrpl34,0.19020846,0.18342213,0.0067863315,,,Yolk Syncytial Layer
cox7a2a,0.66339326,0.65664446,0.0067487955,,,Yolk Syncytial Layer
adsl,0.16655901,0.15985107,0.0067079365,,,Yolk Syncytial Layer
hnrnpl,0.27672824,0.27010795,0.006620288,,,Yolk Syncytial Layer
hnrnpk,0.18421564,0.17760171,0.006613925,,,Yolk Syncytial Layer
ppp1caa,0.18029357,0.17369726,0.006596312,,,Yolk Syncytial Layer
tpm3,0.3058715,0.2992923,0.0065791905,,,Yolk Syncytial Layer
llph,0.2202651,0.21375214,0.0065129697,,,Yolk Syncytial Layer
mcm4,0.16573986,0.15949394,0.006245926,,,Yolk Syncytial Layer
apoa4b.1,0.75498086,0.7488954,0.0060854554,,,Yolk Syncytial Layer
dynlt3,0.1680017,0.16191651,0.006085187,,,Yolk Syncytial Layer
eif4bb,0.26898432,0.26308042,0.0059038997,,,Yolk Syncytial Layer
morf4l1,0.1986813,0.19279237,0.005888924,,,Yolk Syncytial Layer
bud31,0.8367192,0.8308464,0.005872786,,,Yolk Syncytial Layer
pepd,0.1740994,0.16852549,0.0055739135,,,Yolk Syncytial Layer
ubqln4,0.2432528,0.23773032,0.0055224746,,,Yolk Syncytial Layer
taf10,0.19404288,0.18860123,0.0054416507,,,Yolk Syncytial Layer
ewsr1b,0.23282553,0.22739333,0.0054322034,,,Yolk Syncytial Layer
srrm1,0.19140348,0.18597691,0.005426571,,,Yolk Syncytial Layer
alcamb,0.45627347,0.45088992,0.005383551,,,Yolk Syncytial Layer
atp5mc1,0.26055604,0.2556577,0.0048983395,,,Yolk Syncytial Layer
cebpa,0.22259268,0.21780509,0.004787594,,,Yolk Syncytial Layer
nudc,0.18904138,0.18436158,0.004679799,,,Yolk Syncytial Layer
nupr1a,0.482163,0.47757685,0.00458616,,,Yolk Syncytial Layer
rrm2b,0.5262279,0.5217322,0.0044956803,,,Yolk Syncytial Layer
birc5a,0.17493965,0.1704501,0.004489541,,,Yolk Syncytial Layer
rplp1,3.6901445,3.6857605,0.004384041,,,Yolk Syncytial Layer
arf2a,0.16908912,0.16492559,0.0041635334,,,Yolk Syncytial Layer
elocb,0.22249404,0.2187381,0.003755942,,,Yolk Syncytial Layer
smarcd1,0.16889179,0.16545469,0.0034371018,,,Yolk Syncytial Layer
tmsb4x,2.8224297,2.8194618,0.0029678345,,,Yolk Syncytial Layer
cx43.4,0.382312,0.38013688,0.0021751225,,,Yolk Syncytial Layer
exosc3,0.17980918,0.17772892,0.0020802617,,,Yolk Syncytial Layer
kars1,0.30827016,0.30620012,0.0020700395,,,Yolk Syncytial Layer
atp5mf,0.47527286,0.4733074,0.0019654632,,,Yolk Syncytial Layer
tia1l,0.16623257,0.16426866,0.0019639134,,,Yolk Syncytial Layer
ube2ib,0.23412974,0.23221396,0.0019157827,,,Yolk Syncytial Layer
ewsr1a,0.23813064,0.23655938,0.0015712678,,,Yolk Syncytial Layer
chrac1,0.32894352,0.32752997,0.001413554,,,Yolk Syncytial Layer
atp5po,0.49408534,0.49272472,0.001360625,,,Yolk Syncytial Layer
C3H16orf72,0.16386354,0.16262329,0.0012402534,,,Yolk Syncytial Layer
rbm34,0.16970295,0.16880336,0.0008995831,,,Yolk Syncytial Layer
anxa11b,0.18276939,0.1819893,0.0007800907,,,Yolk Syncytial Layer
pomp,0.46231616,0.46156812,0.0007480383,,,Yolk Syncytial Layer
ppiab,0.37179974,0.371238,0.000561744,,,Yolk Syncytial Layer
tcea1,0.25800738,0.25762504,0.000382334,,,Yolk Syncytial Layer
smx5,0.42196825,0.42162967,0.00033858418,,,Yolk Syncytial Layer
fubp1,0.29785466,0.29752082,0.00033384562,,,Yolk Syncytial Layer
mibp2,0.20226473,0.20196927,0.00029546022,,,Yolk Syncytial Layer
si:ch211-191j22.3,0.1825835,0.18232498,0.00025852025,,,Yolk Syncytial Layer
ndufs7,0.18939036,0.1891447,0.00024566054,,,Yolk Syncytial Layer
fkbp2,0.18557632,0.18557863,-2.30968e-06,,,Yolk Syncytial Layer
ctsba,0.96830404,0.9684013,-9.727478e-05,,,Yolk Syncytial Layer
cad,0.32080752,0.3210264,-0.00021889806,,,Yolk Syncytial Layer
rbm39a,0.15080489,0.15103224,-0.00022734702,,,Yolk Syncytial Layer
si:ch211-226h8.14,0.46574414,0.46639746,-0.0006533265,,,Yolk Syncytial Layer
ylpm1,0.15660799,0.15765622,-0.0010482371,,,Yolk Syncytial Layer
eef1b2,0.89147943,0.8926186,-0.001139164,,,Yolk Syncytial Layer
nsa2,0.37255627,0.37401968,-0.0014634132,,,Yolk Syncytial Layer
taf15,0.30651894,0.30802244,-0.0015034974,,,Yolk Syncytial Layer
mbpb,0.21652511,0.21803945,-0.0015143454,,,Yolk Syncytial Layer
vox,0.86358535,0.86521965,-0.0016342998,,,Yolk Syncytial Layer
vdac1,0.14650747,0.14817074,-0.0016632676,,,Yolk Syncytial Layer
eif3ea,0.33629647,0.3380102,-0.001713723,,,Yolk Syncytial Layer
ndufa3,0.32852295,0.33058232,-0.0020593703,,,Yolk Syncytial Layer
sumo1,0.17390944,0.17600432,-0.0020948797,,,Yolk Syncytial Layer
psma4,0.17972755,0.1819867,-0.0022591501,,,Yolk Syncytial Layer
actb2,1.9220978,1.9244487,-0.0023509264,,,Yolk Syncytial Layer
marcksa,0.1683649,0.17109625,-0.002731353,,,Yolk Syncytial Layer
sfpq,0.32731736,0.33012933,-0.0028119683,,,Yolk Syncytial Layer
otub1a,0.15592335,0.15882877,-0.0029054135,,,Yolk Syncytial Layer
ELOB,0.16914524,0.17213011,-0.0029848665,,,Yolk Syncytial Layer
pes,0.20026353,0.203269,-0.0030054748,,,Yolk Syncytial Layer
prpf8,0.20246038,0.20566161,-0.0032012314,,,Yolk Syncytial Layer
srsf1a,0.4147558,0.41811612,-0.003360331,,,Yolk Syncytial Layer
supt4h1,0.23330472,0.23710668,-0.0038019568,,,Yolk Syncytial Layer
MED9,0.2670023,0.27083185,-0.0038295388,,,Yolk Syncytial Layer
si:dkey-222f8.3,0.30790338,0.31183326,-0.0039298832,,,Yolk Syncytial Layer
uqcrfs1,0.42219263,0.42614022,-0.003947586,,,Yolk Syncytial Layer
cxcr4a,0.164013,0.16818844,-0.0041754395,,,Yolk Syncytial Layer
gmfb,0.24533331,0.24959771,-0.0042643994,,,Yolk Syncytial Layer
stmn1a,0.21876778,0.22303347,-0.004265696,,,Yolk Syncytial Layer
rpa2,0.19044466,0.19486852,-0.0044238567,,,Yolk Syncytial Layer
si:ch211-157c3.4,0.30661792,0.31126112,-0.004643202,,,Yolk Syncytial Layer
eif3f,0.9875017,0.9921722,-0.0046705008,,,Yolk Syncytial Layer
myl12.2,0.19436225,0.19911732,-0.004755065,,,Yolk Syncytial Layer
eif3s10,0.27308938,0.27790976,-0.0048203766,,,Yolk Syncytial Layer
histh1l,0.4797916,0.48479903,-0.005007416,,,Yolk Syncytial Layer
ier5,0.25327194,0.25835267,-0.0050807297,,,Yolk Syncytial Layer
rpl7,2.6709805,2.6764984,-0.0055179596,,,Yolk Syncytial Layer
si:dkey-23i12.5,0.27263594,0.27824476,-0.005608827,,,Yolk Syncytial Layer
krt8,2.3035283,2.309241,-0.0057127476,,,Yolk Syncytial Layer
rpl7l1,0.29823807,0.30421013,-0.0059720576,,,Yolk Syncytial Layer
g3bp1,0.28514427,0.29124787,-0.006103605,,,Yolk Syncytial Layer
dusp19b,0.17958358,0.18592487,-0.0063412935,,,Yolk Syncytial Layer
psmb3,0.52450895,0.5310414,-0.0065324306,,,Yolk Syncytial Layer
cbx5,0.24299873,0.24989797,-0.0068992376,,,Yolk Syncytial Layer
cast,0.18591309,0.19290285,-0.006989762,,,Yolk Syncytial Layer
tbcb,0.17682452,0.18392082,-0.0070962906,,,Yolk Syncytial Layer
hmgn6,1.4250472,1.4321525,-0.0071053505,,,Yolk Syncytial Layer
nbn,1.2075826,1.2148576,-0.0072749853,,,Yolk Syncytial Layer
golga7,0.14090279,0.14863652,-0.0077337325,,,Yolk Syncytial Layer
vps54,0.24376623,0.2516644,-0.007898167,,,Yolk Syncytial Layer
drap1,0.17563629,0.18355495,-0.007918656,,,Yolk Syncytial Layer
smarca5,0.20226766,0.21038236,-0.008114696,,,Yolk Syncytial Layer
btf3l4,0.29405233,0.3021979,-0.008145571,,,Yolk Syncytial Layer
ndufa11,0.4575415,0.46573862,-0.008197129,,,Yolk Syncytial Layer
cycsb,0.5501276,0.5583355,-0.008207858,,,Yolk Syncytial Layer
elof1,0.4122214,0.42059427,-0.008372873,,,Yolk Syncytial Layer
psme2,0.29815882,0.30698124,-0.008822411,,,Yolk Syncytial Layer
hnrnph1l,0.22168776,0.2308254,-0.00913763,,,Yolk Syncytial Layer
pdcd5,0.18532297,0.19493787,-0.0096149,,,Yolk Syncytial Layer
mki67,0.19590704,0.20569277,-0.009785727,,,Yolk Syncytial Layer
MYG1,0.18534431,0.19517465,-0.009830341,,,Yolk Syncytial Layer
eif3k,0.2156975,0.22553855,-0.009841055,,,Yolk Syncytial Layer
CABZ01087560.1,0.16001357,0.1699791,-0.009965524,,,Yolk Syncytial Layer
ppib,0.21922684,0.22928211,-0.010055274,,,Yolk Syncytial Layer
lgals3a,0.18257497,0.19267568,-0.010100707,,,Yolk Syncytial Layer
safb,0.14694317,0.1572108,-0.01026763,,,Yolk Syncytial Layer
ppp2cb,0.386037,0.39631018,-0.010273188,,,Yolk Syncytial Layer
eif2s2,0.41702977,0.42734647,-0.0103167,,,Yolk Syncytial Layer
arf5,0.17284846,0.18326236,-0.0104139,,,Yolk Syncytial Layer
hgd,0.17554161,0.18596826,-0.010426655,,,Yolk Syncytial Layer
sec11a,0.17385513,0.18439156,-0.010536432,,,Yolk Syncytial Layer
pfdn6,0.35928106,0.36998576,-0.010704696,,,Yolk Syncytial Layer
polr2f,0.39022332,0.4013535,-0.011130184,,,Yolk Syncytial Layer
tra2a,0.47712672,0.48829105,-0.011164337,,,Yolk Syncytial Layer
atp5f1e,0.9176336,0.92880017,-0.011166573,,,Yolk Syncytial Layer
elavl1b,0.25514245,0.2669346,-0.011792153,,,Yolk Syncytial Layer
psma3,0.35275906,0.36468637,-0.011927307,,,Yolk Syncytial Layer
dynll2b,0.17952451,0.19148095,-0.011956438,,,Yolk Syncytial Layer
rac1a,0.49253398,0.5046577,-0.012123704,,,Yolk Syncytial Layer
mt-nd5,0.14211772,0.15432553,-0.012207806,,,Yolk Syncytial Layer
gtpbp4,0.16887948,0.18110819,-0.012228712,,,Yolk Syncytial Layer
snrpd3,0.21812093,0.23036276,-0.012241825,,,Yolk Syncytial Layer
cox4i1,0.372873,0.38512686,-0.012253851,,,Yolk Syncytial Layer
magoh,0.31069183,0.3230516,-0.012359768,,,Yolk Syncytial Layer
dnajc9,0.12922648,0.14168379,-0.012457311,,,Yolk Syncytial Layer
eif4g2b,0.15698002,0.16955993,-0.012579903,,,Yolk Syncytial Layer
stm,0.15959191,0.17239459,-0.012802675,,,Yolk Syncytial Layer
bambia,0.22249633,0.23578253,-0.013286203,,,Yolk Syncytial Layer
aif1l,0.20174424,0.2150457,-0.013301462,,,Yolk Syncytial Layer
phb,0.1582707,0.17180571,-0.013535008,,,Yolk Syncytial Layer
sf3a1,0.26519936,0.27877828,-0.013578922,,,Yolk Syncytial Layer
zgc:114119,0.16827525,0.18201682,-0.013741568,,,Yolk Syncytial Layer
ncoa5,0.16185725,0.17592078,-0.014063537,,,Yolk Syncytial Layer
pgrmc1,0.18961407,0.20368423,-0.014070153,,,Yolk Syncytial Layer
oip5-as1,0.17508367,0.18917674,-0.014093071,,,Yolk Syncytial Layer
prrc1,0.19225048,0.20637943,-0.014128953,,,Yolk Syncytial Layer
ybx1,1.7587758,1.7730598,-0.014284015,,,Yolk Syncytial Layer
lin52,0.16745235,0.18176945,-0.014317095,,,Yolk Syncytial Layer
rcc2,0.14911307,0.16358966,-0.014476582,,,Yolk Syncytial Layer
cox7a2l,0.17089751,0.18563406,-0.014736548,,,Yolk Syncytial Layer
srsf7a,0.17086108,0.18568312,-0.014822036,,,Yolk Syncytial Layer
adi1,0.19427703,0.20916012,-0.014883086,,,Yolk Syncytial Layer
psmd9,0.23617312,0.25195473,-0.015781611,,,Yolk Syncytial Layer
nucks1a,0.16023119,0.17606522,-0.015834033,,,Yolk Syncytial Layer
atp5if1a,0.2717628,0.28761905,-0.015856266,,,Yolk Syncytial Layer
psmb2,0.15068819,0.16663718,-0.015948996,,,Yolk Syncytial Layer
psma2,0.34712976,0.36308053,-0.01595077,,,Yolk Syncytial Layer
pin4,0.2016336,0.21807213,-0.016438529,,,Yolk Syncytial Layer
hnrnpaba,1.8063103,1.8227935,-0.016483188,,,Yolk Syncytial Layer
rpl35,1.319259,1.3357651,-0.016506076,,,Yolk Syncytial Layer
naca,1.9385414,1.9553761,-0.016834736,,,Yolk Syncytial Layer
hnrnpul1,0.23817672,0.2550937,-0.016916975,,,Yolk Syncytial Layer
reep3b,0.14027502,0.15729654,-0.017021522,,,Yolk Syncytial Layer
