gene,mean_bulge,mean_dent,lfc,p_geomnull,null_sd,interface
Hadh,0.09976674375089735,0.07996621205179892,0.019800531699098428,,,ExE endoderm
Psma3,0.2117065280262559,0.1919501626483472,0.019756365377908702,,,ExE endoderm
Hsp90ab1,1.1188916912257074,1.0991732431469508,0.019718448078756667,,,ExE endoderm
Brk1,0.17039388336398387,0.1507423482022551,0.019651535161728767,,,ExE endoderm
Rps3a1,0.6793973833547181,0.6597549642150441,0.019642419139674017,,,ExE endoderm
Clint1,0.1022599068632827,0.08265857053077821,0.019601336332504493,,,ExE endoderm
Tcn2,0.08066503449474677,0.061090629078578214,0.019574405416168554,,,ExE endoderm
Ccnb1,0.10509208638598877,0.08554265254277091,0.01954943384321786,,,ExE endoderm
Adrm1,0.07204223487774049,0.05250626881554656,0.019535966062193925,,,ExE endoderm
Tufm,0.0777801603130691,0.05839886175380524,0.019381298559263863,,,ExE endoderm
Cpsf6,0.0917875454216299,0.0725322426027832,0.0192553028188467,,,ExE endoderm
Pdcd6ip,0.11181023653555973,0.09265384245306277,0.01915639408249696,,,ExE endoderm
Hdac2,0.07376697841302791,0.05462384721189969,0.019143131201128226,,,ExE endoderm
Arpc2,0.2869734631135988,0.2679193447739816,0.019054118339617176,,,ExE endoderm
Prpf38b,0.06264434916442897,0.04361282332901479,0.019031525835414183,,,ExE endoderm
Stard8,0.05877293871444909,0.03982526550571986,0.018947673208729227,,,ExE endoderm
Coq7,0.06151303344333039,0.04257873164435161,0.01893430179897878,,,ExE endoderm
Tmco1,0.12505781918544537,0.10612924069048243,0.018928578494962933,,,ExE endoderm
Basp1,0.07539252586271597,0.056472415736259315,0.018920110126456655,,,ExE endoderm
Ppp4c,0.11031719290377297,0.09139898488959854,0.01891820801417443,,,ExE endoderm
Lrpprc,0.09231462896746966,0.07340912915782337,0.018905499809646287,,,ExE endoderm
Etf1,0.1660540481079715,0.14715822654459929,0.018895821563372217,,,ExE endoderm
Rtn4,0.17882381999794794,0.15993080166283608,0.018893018335111866,,,ExE endoderm
Lamtor5,0.10528725493339378,0.08641779690977046,0.018869458023623317,,,ExE endoderm
Hephl1,0.10629316824847697,0.08743990519267239,0.01885326305580458,,,ExE endoderm
Commd8,0.06336431671568375,0.04453839400959677,0.018825922706086982,,,ExE endoderm
Atp6v0d1,0.11248081297916762,0.09368548104820038,0.018795331930967246,,,ExE endoderm
Wdfy3,0.059287044187021694,0.040572247088883996,0.018714797098137698,,,ExE endoderm
Psmd6,0.12829550111887567,0.10962669671877925,0.01866880440009641,,,ExE endoderm
Cldn7,0.11786998857707515,0.09920906341171899,0.018660925165356154,,,ExE endoderm
Gcat,0.1339973020878909,0.11535848040405494,0.01863882168383596,,,ExE endoderm
Tor1aip2,0.1551588761297448,0.13654505494445007,0.018613821185294727,,,ExE endoderm
Fkbp8,0.13621545659167972,0.11761823628453799,0.018597220307141726,,,ExE endoderm
Dnajb11,0.15828241228272014,0.13976540259041115,0.01851700969230899,,,ExE endoderm
Ndufa8,0.1173284421536931,0.09885188521688344,0.018476556936809663,,,ExE endoderm
Manf,0.36064413512204824,0.3421717712038431,0.018472363918205115,,,ExE endoderm
Cox14,0.16570112203450282,0.1472490874515244,0.01845203458297842,,,ExE endoderm
Rpn2,0.25797191998474256,0.23952125630117932,0.01845066368356324,,,ExE endoderm
Ndufb7,0.19279780007486386,0.17435291505407502,0.018444885020788837,,,ExE endoderm
Mrfap1,0.32724397967565616,0.3088030776256589,0.018440902049997265,,,ExE endoderm
Fbxw11,0.06440904592885253,0.04599727889290652,0.018411767035946013,,,ExE endoderm
Prdx1,0.5167094910866505,0.4983141873289202,0.018395303757730352,,,ExE endoderm
Sulf2,0.10948929382678019,0.0911432292004794,0.018346064626300784,,,ExE endoderm
Tagln2,0.299974667361383,0.28166640661071224,0.01830826075067077,,,ExE endoderm
Kdelr2,0.16950732554718434,0.15123416525050637,0.01827316029667797,,,ExE endoderm
Tubb4b,0.2507031540288762,0.23245946141791424,0.01824369261096198,,,ExE endoderm
Rap1gds1,0.05911116526694363,0.04093534147367182,0.01817582379327181,,,ExE endoderm
Strap,0.18321117568992304,0.16503585867730927,0.018175317012613768,,,ExE endoderm
Kmt5a,0.16514063345701838,0.14698800672665935,0.01815262673035903,,,ExE endoderm
Cnot1,0.11329631809954945,0.09521026002293517,0.018086058076614273,,,ExE endoderm
Fis1,0.1431565712046124,0.1250783548574663,0.018078216347146098,,,ExE endoderm
Chmp4b,0.11139865172228428,0.09334492166504176,0.01805373005724252,,,ExE endoderm
Mthfd1,0.07628653256462617,0.058262449437770716,0.018024083126855453,,,ExE endoderm
Nus1,0.08771971077147855,0.06970347180776945,0.018016238963709102,,,ExE endoderm
Npepps,0.060390918957310864,0.04238771901282311,0.018003199944487756,,,ExE endoderm
Atad3a,0.09322263275198173,0.07523110842592098,0.017991524326060743,,,ExE endoderm
Aak1,0.06349150696648696,0.04550487069044897,0.01798663627603799,,,ExE endoderm
Mrpl11,0.08556064990017515,0.06759740540625003,0.017963244493925112,,,ExE endoderm
Rps21,0.806527177753423,0.7885653961246201,0.01796178162880291,,,ExE endoderm
Ddt,0.17511601283315123,0.15716142761401228,0.017954585219138952,,,ExE endoderm
BC005537,0.10987331936753035,0.09192102659205002,0.017952292775480327,,,ExE endoderm
Cdc26,0.05991492694445175,0.0419635169683828,0.017951409976068956,,,ExE endoderm
